emp_no,first_name,last_name,salary,title
490172,Hisao,Thimonier,40699,Engineer
490181,Thodoros,Chelton,63620,Engineer
490182,Hironoby,Tetzlaff,103779,Senior Staff
490183,Guozhong,Hegner,43217,Technique Leader
490195,Takanari,Schurmann,63517,Engineer
490204,Abdelaziz,Waymire,62220,Senior Staff
490214,Guttorm,Thimonier,60257,Senior Engineer
490215,Dannz,Bennis,65720,Staff
490218,Barun,Famili,50677,Senior Staff
490224,Honesty,Raoux,40000,Staff
490225,Angel,Velasco,40000,Staff
490226,Kristinn,Syang,63930,Senior Staff
490231,Mori,Siochi,58187,Senior Staff
490238,Subhankar,Vadhan,51376,Engineer
490242,Padma,Jeansoulin,60509,Staff
490249,Sahrah,Riefers,40000,Senior Engineer
490250,Elvis,Baez,68291,Senior Staff
490251,Youssef,Zweizig,90127,Senior Staff
490264,Hilary,Meriste,56640,Staff
490268,Aluzio,Menhardt,40000,Staff
490269,Hideyuki,Schaar,40000,Engineer
490273,Hilary,Luby,40000,Senior Staff
490276,Gudjon,Hutton,52180,Senior Engineer
490279,Uma,Bach,53914,Assistant Engineer
490281,Manu,Crabtree,52667,Senior Engineer
490287,Tran,Itzigehl,44571,Senior Engineer
490297,Danil,DuCasse,40000,Senior Engineer
490310,Monique,Camarinopoulos,51623,Engineer
490331,Zito,Peris,40000,Senior Staff
490337,Faiza,Clemencon,40000,Engineer
490338,Changho,Bernardeschi,63787,Senior Engineer
490344,Jayesh,Horswill,40000,Engineer
490345,Aleksandar,Coullard,46768,Engineer
490355,Keung,Bennis,40000,Engineer
490368,Satosi,Debuse,40000,Senior Engineer
490381,Sangeeta,Tanemo,40000,Senior Staff
490387,Mads,Haddadi,42916,Staff
490393,Diederik,Herbst,67639,Senior Staff
490397,Sorina,Heuter,73357,Staff
490398,Valeska,Ozeri,45094,Engineer
490400,Zhiguo,Dayana,66098,Assistant Engineer
490406,Zhongwei,Rubsam,71789,Staff
490408,Paloma,Khamsi,53717,Senior Engineer
490410,Teunis,Uehara,47817,Senior Engineer
490420,Lansing,Heuser,40000,Technique Leader
490429,Lenore,Kieras,40000,Senior Staff
490438,Kamran,Azadmanesh,56311,Senior Engineer
490447,Demin,Alvarado,88989,Senior Staff
490452,Nirmal,Muniz,40000,Senior Staff
490453,Eckart,Baik,40000,Senior Engineer
490462,Manibrata,Fraisse,40000,Technique Leader
490467,Mayuri,Schwartzburd,40000,Senior Engineer
490468,Fayez,Vidal,66375,Senior Staff
490474,Jinxi,Suppi,60008,Senior Staff
490476,Vugranam,Matteis,47114,Senior Engineer
490487,Gino,Reistad,40000,Staff
490494,Sahrah,Molberg,44681,Senior Staff
490510,Premsyl,Riefers,40000,Engineer
490518,Rosalie,Serna,40000,Staff
490522,Masasuke,Rossi,80419,Staff
490525,Evgueni,Fasbender,83041,Staff
490531,Achilleas,Pavlopoulou,40000,Senior Staff
490547,Adel,Winter,40148,Senior Engineer
490552,Emran,Backhouse,43804,Engineer
490564,Yuichiro,Lores,40000,Engineer
490572,Changho,Rullman,40328,Engineer
490579,Martien,Guerreiro,85427,Senior Staff
490581,Greger,Ghemri,83610,Senior Staff
490582,Vishu,Lanteri,50840,Engineer
490587,Janalee,VanScheik,66641,Engineer
490588,Hairong,Acton,40000,Staff
490594,Gadiel,Bugaenko,56728,Engineer
490611,Kokou,Chinin,60588,Staff
490614,Siddarth,Norsworthy,64722,Senior Staff
490616,Taiji,Stifter,49803,Senior Staff
490617,Changho,Lampe,43076,Senior Engineer
490619,Flemming,Orsini,54632,Engineer
490630,Sadok,Lenart,72586,Staff
490640,JoAnna,Puoti,53085,Senior Staff
490641,King,Angel,43478,Technique Leader
490643,Subhada,Zongker,64673,Staff
490650,Sanjeeva,Covnot,40000,Staff
490652,Constantine,Gronowski,40000,Staff
490653,Patricio,Zwicker,40000,Senior Engineer
490660,Ramzi,Haddadi,77509,Senior Staff
490668,Margareta,Scharstein,40000,Engineer
490677,Make,Menhoudj,40000,Engineer
490678,Leen,Griswold,40000,Staff
490689,Gian,Leppanen,70234,Senior Engineer
490696,Tomokazu,Grabner,49914,Senior Engineer
490698,Shan,Furudate,85410,Senior Staff
490702,Akhilish,Msuda,53573,Senior Staff
490703,Jianhui,Bolotov,60267,Senior Staff
490713,Reuven,Strandh,68478,Staff
490717,Renee,Schnelling,43658,Senior Staff
490718,Khun,Ambroszkiewicz,41048,Engineer
490722,Sumant,Prochazka,79348,Staff
490724,Fabrizio,Tsukune,40000,Staff
490725,Marko,Schiper,56273,Senior Engineer
490730,Francesca,Chimia,59433,Senior Staff
490740,Remko,Haraldson,68264,Engineer
490749,Pranas,Hebden,43628,Senior Staff
490750,Huican,Foong,40000,Senior Staff
490761,Kristian,Chachaty,46194,Senior Staff
490763,Tomoyuki,Laurillard,62497,Engineer
490770,Xuejia,Schiper,48241,Engineer
490774,Mohua,Carrere,41696,Staff
490777,Apostol,Ritzmann,40000,Senior Engineer
490786,Martijn,Zizka,40000,Staff
490799,Mariangiola,Polajnar,42509,Engineer
490806,Udo,Hanratty,50667,Staff
490820,Kagan,Simmen,40000,Senior Staff
490821,Nitsan,Rissanen,60158,Technique Leader
490827,Hyuncheol,Vitiello,54011,Staff
490850,Akeno,Karunanithi,50952,Senior Staff
490851,Sanjoy,Plotkin,70931,Senior Staff
490857,Domenick,Hammerschmidt,40000,Senior Staff
490858,Sarita,Poujol,40000,Senior Engineer
490875,Kwun,Peyn,77073,Staff
490888,Berna,Gargeya,47995,Technique Leader
490890,Fay,Conry,40000,Senior Staff
490929,Mingdong,Byoun,55175,Staff
490930,Tua,Godskesen,89194,Staff
490942,JoAnna,Restivo,40000,Engineer
490945,Moriyoshi,Schiettecatte,40000,Engineer
490946,Adam,Chinin,47163,Engineer
490966,Godehard,Limongiello,43233,Engineer
490967,Siamak,Rahier,40000,Senior Engineer
490972,Fox,Hatcliff,42838,Engineer
490979,Shir,Heping,40000,Senior Engineer
490982,Mountaz,Feinberg,58206,Staff
491003,Tzvetan,Krichel,63629,Staff
491005,Jeanna,Irland,50933,Engineer
491008,Kristian,Koblick,40000,Assistant Engineer
491020,Xianlong,Chartres,40000,Staff
491024,Lubomir,Pietracaprina,58286,Senior Engineer
491025,Garnik,Kroon,79835,Senior Staff
491028,Deniz,Kaltofen,90179,Senior Staff
491035,Macha,Delgrande,40000,Senior Staff
491047,Bartek,Rissanen,40000,Engineer
491053,Martins,Armand,67763,Senior Engineer
491058,Younwoo,Negoita,40611,Senior Engineer
491065,Berry,Huhdanpaa,40000,Senior Staff
491070,Dmitry,Argence,40184,Senior Engineer
491073,Mechthild,Denis,53284,Engineer
491074,Kien,Baar,67630,Senior Staff
491077,Tua,Ranze,52473,Senior Engineer
491092,Moon,Sudbeck,40000,Engineer
491099,Jovan,Iacovou,97289,Senior Staff
491117,Makato,Liedekerke,61258,Staff
491127,Khoa,Cheshire,61597,Assistant Engineer
491128,Howell,Cappelletti,40000,Senior Engineer
491130,Sven,Speek,43016,Staff
491135,Changho,Morton,46400,Senior Engineer
491146,Kwee,Lakshmanan,65764,Staff
491150,Ranga,Erdmenger,67453,Engineer
491151,Marco,Mitina,40000,Staff
491153,Zhigen,Emmerich,46260,Staff
491160,Eldridge,Lorys,40000,Engineer
491165,Subhrajyoti,Zizka,40000,Engineer
491172,Lansing,Lindenbaum,40000,Technique Leader
491207,Kauko,Karnin,47984,Senior Engineer
491211,Lansing,Milicic,40000,Staff
491212,Irene,Kleiser,57048,Staff
491213,Shaowei,Angot,67675,Staff
491217,Ottavia,Makinen,54833,Senior Engineer
491219,Henk,Gide,48068,Senior Engineer
491222,Narain,Kemmerer,40000,Staff
491237,Avishai,Bednarek,40000,Staff
491238,Luise,Soicher,40000,Engineer
491251,Maria,Nishimukai,55897,Senior Engineer
491253,Duro,Pfau,40000,Senior Engineer
491269,Jixiang,Egerstedt,60049,Staff
491276,Kerryn,Uhrik,40000,Senior Engineer
491278,Chanjung,Vesna,44310,Engineer
491279,Leandro,Kranzdorf,40100,Senior Engineer
491282,Khun,Thorensen,61929,Senior Engineer
491287,Marin,Bodoff,48523,Senior Staff
491289,Hidekazu,Bahr,40000,Senior Engineer
491303,Faiza,Linares,43104,Senior Engineer
491304,Felicidad,Lamba,68138,Senior Staff
491305,Kinh,Ebeling,40000,Engineer
491321,Petter,Bhattacharjee,57378,Staff
491325,Herbert,Ruemmler,40000,Senior Engineer
491326,Munehiko,Welham,40000,Staff
491329,Tianruo,Chepyzhov,54763,Senior Engineer
491330,Anneli,Bernardinello,44013,Senior Staff
491331,Lene,Takkinen,47868,Staff
491339,Jeong,Lanzelotte,49408,Senior Engineer
491340,Patricia,Mitina,40000,Assistant Engineer
491362,Padma,Falco,40000,Senior Staff
491379,Adas,Ferretti,40000,Senior Engineer
491380,Phillip,Linares,79287,Staff
491382,Taegyun,Heping,49865,Staff
491391,Yakichi,Zolotykh,45473,Engineer
491399,Candido,Brender,61713,Senior Engineer
491410,Satyanarayana,Percebois,65095,Technique Leader
491412,Chuanyi,Pettit,58725,Engineer
491414,Kazuhiro,Ratnaker,64599,Staff
491415,Sanjoy,Nations,76426,Senior Staff
491420,Hauke,Diderrich,95785,Senior Staff
491426,Ravishankar,Roccetti,71679,Staff
491433,Remzi,Bodoff,40000,Senior Staff
491435,Danny,Codenie,60781,Staff
491436,Taisook,Vecchi,56012,Senior Engineer
491442,Aluzio,Nitsch,40000,Senior Engineer
491453,Lillian,Farris,60796,Staff
491458,Suzette,Copas,40000,Senior Staff
491459,Jiann,Gewali,72969,Staff
491465,Ramzi,Karner,53504,Senior Staff
491466,Reinhold,Rettelbach,64550,Staff
491475,Chiradeep,Kitsuregawa,90268,Staff
491484,Shugo,Oberman,58035,Senior Staff
491486,Amabile,Antonisse,73745,Engineer
491489,Harjit,Braccini,40000,Engineer
491496,Jeanne,Meszaros,40000,Staff
491499,Heather,Perz,57319,Senior Engineer
491516,Neelam,Heiserman,51020,Senior Staff
491533,Kiam,Schlegelmilch,50358,Engineer
491546,Anwar,Denti,40000,Engineer
491547,Krassimir,Matzat,89297,Assistant Engineer
491555,Vasiliy,Tibblin,46244,Senior Engineer
491558,Chriss,Luan,54769,Engineer
491562,Ewing,Denis,74026,Senior Staff
491569,Lidong,Hemaspaandra,54283,Staff
491570,Arvin,Coney,40000,Engineer
491579,Mori,Rodite,54626,Senior Staff
491593,Jackson,Herath,48230,Senior Staff
491594,Sumant,Trachtenberg,40000,Senior Engineer
491598,Arra,Bade,65835,Staff
491599,Giri,Tibblin,40000,Senior Engineer
491601,Bader,Lampe,78497,Staff
491606,Moie,Gaughan,40000,Staff
491609,Heeju,Lundstrom,51308,Staff
491612,Kien,Horswill,54016,Staff
491620,Zhensheng,Heuser,57250,Staff
491622,Remko,Stiles,40000,Senior Staff
491629,Aamer,Schapiro,81500,Senior Engineer
491634,Susuma,Pollacia,40000,Senior Engineer
491636,Janche,Esposito,40000,Engineer
491650,Atreyi,Gladwell,51071,Staff
491659,Xiping,Sidou,40000,Staff
491662,Maia,Ponthieu,56115,Senior Engineer
491695,Rosine,Madeira,40000,Staff
491703,Hinrich,Fadgyas,48285,Staff
491710,Khun,Khalil,48043,Senior Staff
491714,Huan,Lindqvist,73800,Staff
491719,Steen,Collette,77620,Staff
491733,Arie,Swick,40000,Engineer
491734,Gil,Gecsei,57693,Engineer
491754,Kiyokazu,Rouquie,55858,Senior Staff
491767,Naftaly,Leslie,55222,Engineer
491781,Mona,Terwilliger,46730,Senior Staff
491785,Tianruo,Peris,40000,Engineer
491789,Fumitaka,Schnabel,40000,Senior Engineer
491799,Zorica,Peck,103529,Senior Staff
491805,Khalid,Trumbly,40000,Engineer
491807,Halsur,Tchuente,60821,Engineer
491809,Yongqiao,Demir,65693,Staff
491813,Kwee,Cronau,61892,Senior Engineer
491816,Yongdong,Krider,40000,Engineer
491818,Yongqiao,Besselaar,40000,Engineer
491824,Vincent,Jonsson,40000,Senior Engineer
491843,Irena,Kusalik,54229,Engineer
491847,Danel,Mitzlaff,65599,Senior Staff
491850,Marsal,Lunt,69635,Senior Staff
491851,Jaihie,Braccini,61163,Staff
491859,Tsuneo,Bach,60084,Staff
491862,Jiann,Gire,47000,Senior Staff
491892,Arfst,Gruenwald,73423,Staff
491904,Sachem,Staelin,40000,Engineer
491909,Emran,Iisaka,68226,Staff
491913,Yongdong,Spell,58316,Engineer
491917,Quingbo,Coombs,64467,Senior Engineer
491942,Ottavia,Masamoto,40000,Senior Staff
491943,Moon,Lovengreen,40000,Senior Engineer
491945,Guenter,Jervis,46287,Senior Staff
491949,Uinam,Compeau,41570,Engineer
491950,Rosine,Goldhammer,62204,Senior Staff
491958,Basim,Lorin,81905,Senior Staff
491965,Nikolaus,Porotnikoff,63554,Senior Engineer
491977,Jinya,Scharstein,77882,Engineer
491978,Limsoon,Makinen,47072,Staff
491987,Francoise,Foong,48634,Staff
492001,Morris,Birch,51797,Senior Engineer
492006,Francesca,Gornas,44441,Engineer
492013,Muzhong,Bugrara,44932,Staff
492018,Tsz,Gire,44044,Engineer
492025,Yishai,Frolund,48727,Senior Staff
492026,Takahiro,Callaway,77060,Senior Staff
492039,Miomir,Vrecion,59540,Senior Staff
492055,Radhia,Baar,40000,Senior Staff
492058,Jaques,Menyhert,68638,Staff
492067,Zito,Eppinger,68483,Technique Leader
492071,Jessie,Kisuki,56717,Staff
492091,Werner,Coombs,48967,Engineer
492097,Georgy,Broder,40000,Senior Engineer
492107,Mart,Kitsuregawa,42171,Engineer
492118,Maha,Murthy,67461,Senior Staff
492119,Dipankar,Bennet,40000,Staff
492138,Valdiodio,Cronin,65155,Engineer
492139,Berto,Anandan,52369,Engineer
492152,Lubomir,Siprelle,50922,Engineer
492168,Parviz,Masada,40000,Senior Engineer
492170,Sakthirel,Ushiama,49221,Senior Staff
492181,Lech,Turnbull,40000,Engineer
492184,Malu,Fetvedt,50336,Engineer
492190,Uma,Baig,40000,Senior Engineer
492204,Vitaly,Ulupinar,47492,Engineer
492225,Ipke,Neiman,49132,Staff
492236,Xiaocheng,Delgrande,58097,Staff
492243,Kyoichi,Chorvat,40000,Engineer
492249,Moss,Kakkad,52702,Staff
492277,Siamak,Vingron,56586,Staff
492278,Chinhyun,Delgrange,67897,Senior Staff
492291,Mihalis,Chenney,40000,Senior Staff
492297,Niteen,Ciolek,59105,Engineer
492303,Fun,Reistad,80867,Staff
492313,Eirik,Orsini,40000,Engineer
492323,Houman,Stanfel,96794,Staff
492327,Claude,Denna,40000,Engineer
492328,Mooi,Tzvieli,43811,Assistant Engineer
492331,Supot,Gustavson,40000,Senior Engineer
492332,Sukumar,Ligten,47484,Senior Engineer
492335,Khedija,Thorensen,44995,Engineer
492337,Greger,Junet,81661,Senior Staff
492341,Odysseas,Menhardt,60790,Staff
492361,Bangqing,Jansen,71196,Senior Staff
492366,Abdulla,Jumpertz,55470,Engineer
492367,Chuanti,Pellegrinelli,60924,Senior Staff
492375,Barna,Nollmann,47637,Engineer
492376,Fuqing,Pagter,40000,Senior Engineer
492377,Jianhua,Pollacia,71410,Staff
492383,Mari,Gadepally,56686,Senior Engineer
492391,Alenka,Baba,45178,Senior Staff
492419,Berto,Shanbhogue,40000,Engineer
492425,Masamitsu,Kopetz,40000,Senior Engineer
492428,Adin,Laventhal,73220,Senior Engineer
492429,Paloma,Pelz,64830,Staff
492431,Hsiangchu,Verhaegen,79451,Staff
492442,Divine,Speek,52239,Engineer
492448,Kristen,Uchoa,49046,Senior Engineer
492463,Kwangjo,Zirintsis,57480,Senior Staff
492468,JoAnna,Fargier,52411,Senior Engineer
492472,Youngkon,Peyn,49509,Senior Staff
492479,Otilia,Salinas,55067,Senior Staff
492493,Yucai,Maliniak,40000,Engineer
492508,Uno,Eastman,51643,Senior Staff
492533,Xiaoheng,Busillo,65297,Staff
492538,Almudena,Sury,53143,Engineer
492555,Hercules,Kropf,74864,Senior Staff
492558,Yoshimitsu,Melter,40000,Staff
492561,Mantis,Wielonsky,47614,Senior Engineer
492562,Morris,Valiente,86889,Senior Staff
492564,Hiroyasu,Bellmore,49036,Senior Engineer
492566,Susuma,DasSarma,40000,Engineer
492570,Maris,Plotkin,56732,Senior Staff
492574,Alain,Georg,40000,Senior Engineer
492576,Akeno,Birge,58193,Senior Engineer
492587,Kirk,Salverda,58210,Engineer
492593,Lalit,Uludag,40000,Senior Engineer
492597,Bedrich,Takanami,40000,Senior Staff
492612,Guangming,Matzke,62794,Senior Staff
492614,Xiaoshan,Frolund,79697,Senior Staff
492615,Navid,Assaf,40000,Senior Engineer
492622,Pintsang,Kading,75306,Staff
492633,Taiji,Malinowski,108328,Staff
492638,Shaowen,Chinin,51867,Technique Leader
492641,Mori,Azulay,112551,Senior Staff
492643,Renny,Homond,50109,Staff
492647,Leen,Madeira,87042,Senior Staff
492652,Sukumar,Heydon,66165,Engineer
492663,Parke,Harnett,55422,Senior Engineer
492671,Zengping,Docker,61694,Senior Staff
492678,Kazuyasu,Pettis,67824,Senior Staff
492685,Sashi,Ginesta,50753,Senior Staff
492693,Feiyu,Kakkar,40000,Senior Engineer
492694,Boutros,Weedman,61838,Senior Engineer
492700,Morrie,Yemenis,40000,Staff
492710,Kristine,Conta,40000,Engineer
492711,Zita,Marshall,71775,Staff
492727,Wanqing,Brickell,72527,Engineer
492731,Valery,Valiente,56869,Engineer
492732,Navid,Ciolek,46735,Senior Staff
492734,Iara,Heiserman,49170,Senior Engineer
492736,Taiji,Melton,62087,Assistant Engineer
492738,Jaques,Gammage,40000,Staff
492750,Akeno,Sewelson,47252,Senior Engineer
492755,Jinpo,Hartvigsen,52513,Senior Engineer
492759,Chenxi,Butterworth,53165,Staff
492760,Susanna,Llado,51356,Senior Engineer
492767,Shushma,Tomescu,40000,Senior Staff
492771,Odoardo,Aamodt,60093,Engineer
492775,Pranas,Yavatkar,56193,Senior Engineer
492777,Demin,Mapelli,40000,Engineer
492798,Berhard,Kandlur,66893,Staff
492799,LiMin,Ramsak,70974,Staff
492800,Brigham,Kropf,56585,Engineer
492806,LiMin,Chinen,52952,Senior Engineer
492819,Trygve,Honglei,63005,Senior Engineer
492829,Chaitali,Schwartzburd,40948,Engineer
492831,Yonghong,Liesche,76637,Staff
492835,Khaled,Khalil,48427,Senior Staff
492836,Zorica,Kranzdorf,40000,Engineer
492840,Yuchang,Pfau,86909,Senior Staff
492843,Sven,Lipner,47825,Senior Engineer
492844,Falguni,Prenel,40000,Staff
492850,Yefim,Gill,53009,Senior Engineer
492867,Ebbe,Baaz,42652,Engineer
492868,Abdelkader,Trumbly,44250,Staff
492875,Sasan,Milicia,40000,Engineer
492877,Vasiliy,Chinin,40000,Staff
492883,Kwangho,Fontet,47650,Engineer
492887,Soenke,Luby,67037,Staff
492891,Zhongwei,Baumann,50702,Staff
492911,Jungsoon,Asser,48545,Senior Staff
492912,Noritoshi,Braunmuhl,40000,Senior Engineer
492929,Yannik,Nanard,60727,Engineer
492938,Kazuhide,Spieker,40000,Engineer
492943,Satyanarayana,Skogmar,40000,Staff
492950,Theron,Wilfing,56079,Staff
492989,Marjo,Byoun,54715,Engineer
492998,Bogdan,Schicker,42894,Engineer
493005,Nidapan,Suppi,69968,Senior Staff
493008,Yagil,Lanphier,49735,Senior Staff
493012,Satyanarayana,Georgatos,74867,Senior Staff
493026,Jiang,Swen,64696,Senior Engineer
493037,Elrique,Schwaller,56887,Senior Staff
493047,Hairong,Baar,62867,Engineer
493057,Lijia,Monarch,40000,Senior Engineer
493068,Navid,Malinowski,60226,Senior Engineer
493075,Georgi,Kaminger,40000,Staff
493084,Tua,Rodite,40000,Senior Engineer
493115,Shai,Bashian,40000,Senior Engineer
493116,Pintsang,Heping,40000,Senior Engineer
493117,Moie,Ullian,41410,Senior Engineer
493121,Shigeo,Andreotta,53455,Senior Staff
493136,Poorav,Bojadziev,45259,Senior Engineer
493141,Kersti,Peroz,60960,Senior Engineer
493147,Shaz,Chelton,47882,Engineer
493150,Toshiki,Zockler,57365,Technique Leader
493155,Jaber,Henders,47962,Senior Staff
493163,Eirik,Shrader,53890,Senior Engineer
493181,Kwangjo,Belinskaya,69904,Senior Staff
493182,Tze,Staelin,41091,Engineer
493191,Margareta,Rusterholz,45655,Staff
493199,Gila,Gist,41447,Senior Engineer
493200,Feiyu,Jansch,40428,Assistant Engineer
493202,Shan,Mikschl,40716,Staff
493209,Mani,Zizka,40000,Senior Staff
493211,Rosalyn,McDermid,40000,Engineer
493213,Mats,Maquelin,53594,Technique Leader
493230,Branimir,Picel,73892,Engineer
493233,Chanjung,Swist,42492,Engineer
493244,Sajjad,Junet,54382,Senior Engineer
493261,Demin,Savasere,57106,Senior Engineer
493262,Pintsang,Fiebach,88825,Staff
493269,Berhard,Biron,40000,Staff
493276,Keiichiro,Zirintsis,46193,Engineer
493285,Gennady,Syrzycki,95907,Staff
493286,Maha,Riesenhuber,58075,Senior Engineer
493294,Mong,Bamford,47101,Senior Staff
493297,Roddy,Kusalik,53734,Staff
493300,Tommaso,Bodoff,72213,Senior Staff
493301,Uri,Pardalos,40000,Engineer
493313,Mohammed,Fabrizio,51601,Staff
493329,Nidapan,dAstous,71102,Senior Staff
493330,Hidekazu,Lanphier,40000,Senior Staff
493341,Mihalis,Guerreiro,40000,Senior Staff
493346,Kiyomitsu,Engelmann,40000,Engineer
493352,Thodoros,Sigstam,40000,Senior Staff
493353,Hiroyasu,Sadowsky,58403,Technique Leader
493354,Marie,Rassart,52952,Senior Engineer
493368,Siddarth,Orsini,51835,Technique Leader
493369,Tze,Zielinski,41075,Staff
493375,Juichirou,Slobodova,66550,Senior Engineer
493378,Demos,Flexer,85815,Senior Staff
493379,Faiza,Knightly,40000,Technique Leader
493383,Marjo,Llado,46921,Senior Engineer
493387,Zeydy,Gniady,66726,Senior Engineer
493389,Sandeepan,Feinberg,50451,Assistant Engineer
493407,Tua,Gargeya,70789,Senior Engineer
493448,Alper,Swist,40000,Engineer
493453,Fai,Waleschkowski,52220,Assistant Engineer
493464,Bader,Tsunoo,62930,Senior Staff
493503,Hidefumi,Potthoff,43346,Engineer
493504,Shaz,Pfau,41908,Engineer
493505,Sushant,Basawa,40000,Senior Engineer
493506,Siddarth,Vigier,53834,Senior Engineer
493509,Zito,Rande,52439,Engineer
493515,Volkmar,Bade,40000,Engineer
493519,Sadegh,Papsdorf,40000,Engineer
493524,Changho,Cooke,52369,Staff
493526,Phillip,Ulupinar,40000,Staff
493531,Gay,Heystek,52225,Engineer
493556,Roddy,Yurek,40000,Engineer
493557,Froduald,Renear,87594,Senior Staff
493560,Danny,Henseler,40000,Senior Engineer
493569,Mikhail,Salvesen,57276,Staff
493572,Kamakshi,Sudbeck,52640,Staff
493576,Margareta,Prochazka,66008,Senior Staff
493581,Shaibal,Nooteboom,47456,Engineer
493594,Jayesh,Barvinok,40000,Senior Staff
493606,Heon,Bratten,46255,Senior Engineer
493609,Oldrich,Pramanik,66048,Senior Engineer
493610,Barry,Pena,53830,Engineer
493617,Nishit,Gulik,40000,Staff
493638,Xiaoheng,Pulkowski,40000,Senior Staff
493642,Sanjai,Baig,61320,Staff
493647,Jayson,Perri,40000,Staff
493651,Constantino,Demeyer,76890,Staff
493662,Badri,Silva,41995,Engineer
493665,Weiyi,Zultner,40000,Staff
493671,Mikhail,Chiola,56912,Staff
493675,Dante,Benaini,75694,Engineer
493681,Baocai,Mersereau,40000,Senior Engineer
493683,Magy,Ducloy,44546,Staff
493685,Kazunori,Isaak,40000,Engineer
493695,Sariel,Camarinopoulos,40000,Assistant Engineer
493715,Dipayan,Binding,52856,Engineer
493720,Juyoung,Sridhar,60399,Staff
493721,Serif,Zielinski,58155,Senior Engineer
493725,Anneke,Jeansoulin,67618,Senior Staff
493738,Jolita,Schreiter,51247,Senior Staff
493739,Xinglin,Kroha,40000,Engineer
493747,Wayne,Ibel,60595,Staff
493748,Mircea,Mayerwieser,47867,Engineer
